ds;y;Região;Temperatura;Umidade;População 2024;e_feriado;dia_semana;dia_mes;semana_ano;mes;trimestre
2024-08-14;20519,212;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;2;14;33;8;3
2024-08-14;6477,276;Sul;15,5;71,7;31113021;False;2;14;33;8;3
2024-08-15;7516,152;Nordeste;25,3;62,2;57112096;False;3;15;33;8;3
2024-08-15;3958,799;Norte;27,2;62,5;18669345;False;3;15;33;8;3
2024-08-15;21318,521;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;3;15;33;8;3
2024-08-15;6452,857;Sul;15,5;71,7;31113021;False;3;15;33;8;3
2024-08-16;7402,865000000001;Nordeste;25,3;62,2;57112096;False;4;16;33;8;3
2024-08-16;4114,134;Norte;27,2;62,5;18669345;False;4;16;33;8;3
2024-08-16;22398,923000000003;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;4;16;33;8;3
2024-08-16;6561,369000000001;Sul;15,5;71,7;31113021;False;4;16;33;8;3
2024-08-17;6814,969;Nordeste;25,3;62,2;57112096;False;5;17;33;8;3
2024-08-17;3941,309;Norte;27,2;62,5;18669345;False;5;17;33;8;3
2024-08-17;21320,514000000003;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;5;17;33;8;3
2024-08-17;6148,9490000000005;Sul;15,5;71,7;31113021;False;5;17;33;8;3
2024-08-18;6373,404;Nordeste;25,3;62,2;57112096;False;6;18;33;8;3
2024-08-18;3855,45;Norte;27,2;62,5;18669345;False;6;18;33;8;3
2024-08-18;20128,542;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;6;18;33;8;3
2024-08-18;5674,593;Sul;15,5;71,7;31113021;False;6;18;33;8;3
2024-08-19;7263,009;Nordeste;25,3;62,2;57112096;False;0;19;34;8;3
2024-08-19;4258,998;Norte;27,2;62,5;18669345;False;0;19;34;8;3
2024-08-19;23264,716;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;0;19;34;8;3
2024-08-19;6848,995;Sul;15,5;71,7;31113021;False;0;19;34;8;3
2024-08-20;7464,183;Nordeste;25,3;62,2;57112096;False;1;20;34;8;3
2024-08-20;4310,146;Norte;27,2;62,5;18669345;False;1;20;34;8;3
2024-08-20;23818,343;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;1;20;34;8;3
2024-08-20;7266,011;Sul;15,5;71,7;31113021;False;1;20;34;8;3
2024-08-21;7518,302;Nordeste;25,3;62,2;57112096;False;2;21;34;8;3
2024-08-21;4395,537;Norte;27,2;62,5;18669345;False;2;21;34;8;3
2024-08-21;23732,236;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;2;21;34;8;3
2024-08-21;6925,08;Sul;15,5;71,7;31113021;False;2;21;34;8;3
2024-08-22;7744,135;Nordeste;25,3;62,2;57112096;False;3;22;34;8;3
2024-08-22;4446,734;Norte;27,2;62,5;18669345;False;3;22;34;8;3
2024-08-22;24028,787;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;3;22;34;8;3
2024-08-22;7183,516;Sul;15,5;71,7;31113021;False;3;22;34;8;3
2024-08-23;7754,884;Nordeste;25,3;62,2;57112096;False;4;23;34;8;3
2024-08-23;4352,62;Norte;27,2;62,5;18669345;False;4;23;34;8;3
2024-08-23;24839,883;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;4;23;34;8;3
2024-08-23;7476,6810000000005;Sul;15,5;71,7;31113021;False;4;23;34;8;3
2024-08-24;7173,02;Nordeste;25,3;62,2;57112096;False;5;24;34;8;3
2024-08-24;4070,0789999999997;Norte;27,2;62,5;18669345;False;5;24;34;8;3
2024-08-24;22584,887000000002;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;5;24;34;8;3
2024-08-24;6520,61;Sul;15,5;71,7;31113021;False;5;24;34;8;3
2024-08-25;6551,97;Nordeste;25,3;62,2;57112096;False;6;25;34;8;3
2024-08-25;3949,6369999999997;Norte;27,2;62,5;18669345;False;6;25;34;8;3
2024-08-25;20170,807;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;6;25;34;8;3
2024-08-25;5520,763;Sul;15,5;71,7;31113021;False;6;25;34;8;3
2024-08-26;7414,183;Nordeste;25,3;62,2;57112096;False;0;26;35;8;3
2024-08-26;4428,036;Norte;27,2;62,5;18669345;False;0;26;35;8;3
2024-08-26;20204,243000000002;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;0;26;35;8;3
2024-08-26;6217,244000000001;Sul;15,5;71,7;31113021;False;0;26;35;8;3
2024-08-27;7565,692;Nordeste;25,3;62,2;57112096;False;1;27;35;8;3
2024-08-27;4357,762;Norte;27,2;62,5;18669345;False;1;27;35;8;3
2024-08-27;20258,888;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;1;27;35;8;3
2024-08-27;6238,026000000001;Sul;15,5;71,7;31113021;False;1;27;35;8;3
2024-08-28;7549,280000000001;Nordeste;25,3;62,2;57112096;False;2;28;35;8;3
2024-08-28;4174,46;Norte;27,2;62,5;18669345;False;2;28;35;8;3
2024-08-28;21002,501;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;2;28;35;8;3
2024-08-28;6484,693;Sul;15,5;71,7;31113021;False;2;28;35;8;3
2024-08-29;7366,203;Nordeste;25,3;62,2;57112096;False;3;29;35;8;3
2024-08-29;4154,741;Norte;27,2;62,5;18669345;False;3;29;35;8;3
2024-08-29;21774,694;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;3;29;35;8;3
2024-08-29;6623,499;Sul;15,5;71,7;31113021;False;3;29;35;8;3
2024-08-30;7297,364;Nordeste;25,3;62,2;57112096;False;4;30;35;8;3
2024-08-30;4187,5109999999995;Norte;27,2;62,5;18669345;False;4;30;35;8;3
2024-08-30;22057,244;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;4;30;35;8;3
2024-08-30;6430,734;Sul;15,5;71,7;31113021;False;4;30;35;8;3
2024-08-31;6731,745;Nordeste;25,3;62,2;57112096;False;5;31;35;8;3
2024-08-31;4036,2790000000005;Norte;27,2;62,5;18669345;False;5;31;35;8;3
2024-08-31;20739,864999999998;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;5;31;35;8;3
2024-08-31;5990,701;Sul;15,5;71,7;31113021;False;5;31;35;8;3
2024-09-01;6257,085;Nordeste;26,2;57,8;57112096;False;6;1;35;9;3
2024-09-01;3913,513;Norte;28,8;58,9;18669345;False;6;1;35;9;3
2024-09-01;19980,192;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;6;1;35;9;3
2024-09-01;5396,632;Sul;19,1;73,5;31113021;False;6;1;35;9;3
2024-09-02;7099,228;Nordeste;26,2;57,8;57112096;False;0;2;36;9;3
2024-09-02;4329,5199999999995;Norte;28,8;58,9;18669345;False;0;2;36;9;3
2024-09-02;23075,898999999998;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;0;2;36;9;3
2024-09-02;6132,642;Sul;19,1;73,5;31113021;False;0;2;36;9;3
2024-09-03;7281,0689999999995;Nordeste;26,2;57,8;57112096;False;1;3;36;9;3
2024-09-03;4406,979;Norte;28,8;58,9;18669345;False;1;3;36;9;3
2024-09-03;23919,518;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;1;3;36;9;3
2024-09-03;6419,869;Sul;19,1;73,5;31113021;False;1;3;36;9;3
2024-09-04;7418,495;Nordeste;26,2;57,8;57112096;False;2;4;36;9;3
2024-09-04;4492,171;Norte;28,8;58,9;18669345;False;2;4;36;9;3
2024-09-04;24908,035;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;2;4;36;9;3
2024-09-04;7055,592000000001;Sul;19,1;73,5;31113021;False;2;4;36;9;3
2024-09-05;7493,743;Nordeste;26,2;57,8;57112096;False;3;5;36;9;3
2024-09-05;4418,424;Norte;28,8;58,9;18669345;False;3;5;36;9;3
2024-09-05;24967,843999999997;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;3;5;36;9;3
2024-09-05;6758,976000000001;Sul;19,1;73,5;31113021;False;3;5;36;9;3
2024-09-06;7470,881;Nordeste;26,2;57,8;57112096;False;4;6;36;9;3
2024-09-06;4258,217;Norte;28,8;58,9;18669345;False;4;6;36;9;3
2024-09-06;24028,356;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;4;6;36;9;3
2024-09-06;6133,564;Sul;19,1;73,5;31113021;False;4;6;36;9;3
2024-09-07;6913,562;Nordeste;26,2;57,8;57112096;True;5;7;36;9;3
2024-09-07;3958,261;Norte;28,8;58,9;18669345;True;5;7;36;9;3
2024-09-07;22047,271999999997;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;True;5;7;36;9;3
2024-09-07;5744,161;Sul;19,1;73,5;31113021;True;5;7;36;9;3
2024-09-08;6670,942;Nordeste;26,2;57,8;57112096;False;6;8;36;9;3
2024-09-08;3975,339;Norte;28,8;58,9;18669345;False;6;8;36;9;3
2024-09-08;21892,038;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;6;8;36;9;3
2024-09-08;5656,843;Sul;19,1;73,5;31113021;False;6;8;36;9;3
2024-09-09;7451,74;Nordeste;26,2;57,8;57112096;False;0;9;37;9;3
2024-09-09;4463,576;Norte;28,8;58,9;18669345;False;0;9;37;9;3
2024-09-09;25196,197;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;0;9;37;9;3
2024-09-09;7163,057;Sul;19,1;73,5;31113021;False;0;9;37;9;3
2024-09-10;7529,907999999999;Nordeste;26,2;57,8;57112096;False;1;10;37;9;3
2024-09-10;4529,549;Norte;28,8;58,9;18669345;False;1;10;37;9;3
2024-09-10;25546,606;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;1;10;37;9;3
2024-09-10;7381,822;Sul;19,1;73,5;31113021;False;1;10;37;9;3
2024-09-11;7522,816;Nordeste;26,2;57,8;57112096;False;2;11;37;9;3
2024-09-11;4546,097;Norte;28,8;58,9;18669345;False;2;11;37;9;3
2024-09-11;26258,135;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;2;11;37;9;3
2024-09-11;7490,548999999999;Sul;19,1;73,5;31113021;False;2;11;37;9;3
2024-09-12;7544,1990000000005;Nordeste;26,2;57,8;57112096;False;3;12;37;9;3
2024-09-12;4554,799;Norte;28,8;58,9;18669345;False;3;12;37;9;3
2024-09-12;26797,817000000003;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;3;12;37;9;3
2024-09-12;7693,984;Sul;19,1;73,5;31113021;False;3;12;37;9;3
2024-09-13;7454,883;Nordeste;26,2;57,8;57112096;False;4;13;37;9;3
2024-09-13;4520,454000000001;Norte;28,8;58,9;18669345;False;4;13;37;9;3
2024-09-13;26975,214;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;4;13;37;9;3
2024-09-13;7540,954;Sul;19,1;73,5;31113021;False;4;13;37;9;3
2024-09-14;6943,271000000001;Nordeste;26,2;57,8;57112096;False;5;14;37;9;3
2024-09-14;4234,276;Norte;28,8;58,9;18669345;False;5;14;37;9;3
2024-09-14;24907,004;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;5;14;37;9;3
2024-09-14;6471,678;Sul;19,1;73,5;31113021;False;5;14;37;9;3
2024-09-15;6559,659;Nordeste;26,2;57,8;57112096;False;6;15;37;9;3
2024-09-15;4130,706;Norte;28,8;58,9;18669345;False;6;15;37;9;3
2024-09-15;22352,955;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;6;15;37;9;3
2024-09-15;6057,563;Sul;19,1;73,5;31113021;False;6;15;37;9;3
2024-09-16;7426,247;Nordeste;26,2;57,8;57112096;False;0;16;38;9;3
2024-09-16;4604,302;Norte;28,8;58,9;18669345;False;0;16;38;9;3
2024-09-16;24468,0;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;0;16;38;9;3
2024-09-16;6167,341;Sul;19,1;73,5;31113021;False;0;16;38;9;3
2024-09-17;7696,996;Nordeste;26,2;57,8;57112096;False;1;17;38;9;3
2024-09-17;4677,135;Norte;28,8;58,9;18669345;False;1;17;38;9;3
2024-09-17;23438,601000000002;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;1;17;38;9;3
2024-09-17;5897,811;Sul;19,1;73,5;31113021;False;1;17;38;9;3
2024-09-18;7837,606;Nordeste;26,2;57,8;57112096;False;2;18;38;9;3
2024-09-18;4658,443;Norte;28,8;58,9;18669345;False;2;18;38;9;3
2024-09-18;23852,35;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;2;18;38;9;3
2024-09-18;6187,812;Sul;19,1;73,5;31113021;False;2;18;38;9;3
2024-09-19;7779,619000000001;Nordeste;26,2;57,8;57112096;False;3;19;38;9;3
2024-09-19;4591,9890000000005;Norte;28,8;58,9;18669345;False;3;19;38;9;3
2024-09-19;24533,282;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;3;19;38;9;3
2024-09-19;6715,142;Sul;19,1;73,5;31113021;False;3;19;38;9;3
2024-09-20;7682,534000000001;Nordeste;26,2;57,8;57112096;False;4;20;38;9;3
2024-09-20;4567,486;Norte;28,8;58,9;18669345;False;4;20;38;9;3
2024-09-20;25365,61;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;4;20;38;9;3
2024-09-20;7002,941;Sul;19,1;73,5;31113021;False;4;20;38;9;3
2024-09-21;7074,817999999999;Nordeste;26,2;57,8;57112096;False;5;21;38;9;3
2024-09-21;4331,802000000001;Norte;28,8;58,9;18669345;False;5;21;38;9;3
2024-09-21;23790,275999999998;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;5;21;38;9;3
2024-09-21;5593,942;Sul;19,1;73,5;31113021;False;5;21;38;9;3
2024-09-22;6793,797;Nordeste;26,2;57,8;57112096;False;6;22;38;9;3
2024-09-22;4207,955;Norte;28,8;58,9;18669345;False;6;22;38;9;3
2024-09-22;22521,968;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;6;22;38;9;3
2024-09-22;5601,13;Sul;19,1;73,5;31113021;False;6;22;38;9;3
2024-09-23;7733,625;Nordeste;26,2;57,8;57112096;False;0;23;39;9;3
2024-09-23;4664,399;Norte;28,8;58,9;18669345;False;0;23;39;9;3
2024-09-23;26538,413999999997;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;0;23;39;9;3
2024-09-23;7455,795;Sul;19,1;73,5;31113021;False;0;23;39;9;3
2024-09-24;7930,58;Nordeste;26,2;57,8;57112096;False;1;24;39;9;3
2024-09-24;4492,551;Norte;28,8;58,9;18669345;False;1;24;39;9;3
2024-09-24;27526,504;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;1;24;39;9;3
2024-09-24;7557,736;Sul;19,1;73,5;31113021;False;1;24;39;9;3
2024-09-25;7943,05;Nordeste;26,2;57,8;57112096;False;2;25;39;9;3
2024-09-25;4409,236;Norte;28,8;58,9;18669345;False;2;25;39;9;3
2024-09-25;28182,921000000002;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;2;25;39;9;3
2024-09-25;7775,008;Sul;19,1;73,5;31113021;False;2;25;39;9;3
2024-09-26;7880,849999999999;Nordeste;26,2;57,8;57112096;False;3;26;39;9;3
2024-09-26;4483,006;Norte;28,8;58,9;18669345;False;3;26;39;9;3
2024-09-26;28791,5;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;3;26;39;9;3
2024-09-26;8052,504;Sul;19,1;73,5;31113021;False;3;26;39;9;3
2024-09-27;7884,469;Nordeste;26,2;57,8;57112096;False;4;27;39;9;3
2024-09-27;4491,361;Norte;28,8;58,9;18669345;False;4;27;39;9;3
2024-09-27;27302,478;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;4;27;39;9;3
2024-09-27;6484,92;Sul;19,1;73,5;31113021;False;4;27;39;9;3
2024-09-28;7600,575;Nordeste;26,2;57,8;57112096;False;5;28;39;9;3
2024-09-28;4128,362;Norte;28,8;58,9;18669345;False;5;28;39;9;3
2024-09-28;23162,443;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;5;28;39;9;3
2024-09-28;5287,373;Sul;19,1;73,5;31113021;False;5;28;39;9;3
2024-09-29;7196,269;Nordeste;26,2;57,8;57112096;False;6;29;39;9;3
2024-09-29;4011,2019999999998;Norte;28,8;58,9;18669345;False;6;29;39;9;3
2024-09-29;21441,768;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;6;29;39;9;3
2024-09-29;4962,5960000000005;Sul;19,1;73,5;31113021;False;6;29;39;9;3
2024-09-30;7867,811;Nordeste;26,2;57,8;57112096;False;0;30;40;9;3
2024-09-30;4273,198;Norte;28,8;58,9;18669345;False;0;30;40;9;3
2024-09-30;25376,69;Sudeste/Centro-Oeste;24,365341896332957;52,99017453783963;105689288;False;0;30;40;9;3
2024-09-30;6845,037;Sul;19,1;73,5;31113021;False;0;30;40;9;3
2024-10-01;7702,102;Nordeste;27,6;60,1;57112096;False;1;1;40;10;4
2024-10-01;4251,168;Norte;28,4;68,5;18669345;False;1;1;40;10;4
2024-10-01;26888,61;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;1;1;40;10;4
2024-10-01;7806,981;Sul;20,0;75,7;31113021;False;1;1;40;10;4
2024-10-02;7903,823;Nordeste;27,6;60,1;57112096;False;2;2;40;10;4
2024-10-02;4388,9619999999995;Norte;28,4;68,5;18669345;False;2;2;40;10;4
2024-10-02;28371,152000000002;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;2;2;40;10;4
2024-10-02;7828,099;Sul;20,0;75,7;31113021;False;2;2;40;10;4
2024-10-03;8054,258000000001;Nordeste;27,6;60,1;57112096;False;3;3;40;10;4
2024-10-03;4378,628;Norte;28,4;68,5;18669345;False;3;3;40;10;4
2024-10-03;27412,756999999998;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;3;3;40;10;4
2024-10-03;6545,522;Sul;20,0;75,7;31113021;False;3;3;40;10;4
2024-10-04;8069,282;Nordeste;27,6;60,1;57112096;False;4;4;40;10;4
2024-10-04;4289,289;Norte;28,4;68,5;18669345;False;4;4;40;10;4
2024-10-04;25378,917999999998;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;4;4;40;10;4
2024-10-04;6044,045;Sul;20,0;75,7;31113021;False;4;4;40;10;4
2024-10-05;7563,269;Nordeste;27,6;60,1;57112096;False;5;5;40;10;4
2024-10-05;4201,829;Norte;28,4;68,5;18669345;False;5;5;40;10;4
2024-10-05;22548,567000000003;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;5;5;40;10;4
2024-10-05;5219,32;Sul;20,0;75,7;31113021;False;5;5;40;10;4
2024-10-06;6822,956;Nordeste;27,6;60,1;57112096;False;6;6;40;10;4
2024-10-06;3924,92;Norte;28,4;68,5;18669345;False;6;6;40;10;4
2024-10-06;20894,856;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;6;6;40;10;4
2024-10-06;5139,265;Sul;20,0;75,7;31113021;False;6;6;40;10;4
2024-10-07;7821,127;Nordeste;27,6;60,1;57112096;False;0;7;41;10;4
2024-10-07;4192,525;Norte;28,4;68,5;18669345;False;0;7;41;10;4
2024-10-07;24538,625;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;0;7;41;10;4
2024-10-07;6817,371999999999;Sul;20,0;75,7;31113021;False;0;7;41;10;4
2024-10-08;8257,609;Nordeste;27,6;60,1;57112096;False;1;8;41;10;4
2024-10-08;4427,365;Norte;28,4;68,5;18669345;False;1;8;41;10;4
2024-10-08;26230,917;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;1;8;41;10;4
2024-10-08;7296,030000000001;Sul;20,0;75,7;31113021;False;1;8;41;10;4
2024-10-09;8393,24;Nordeste;27,6;60,1;57112096;False;2;9;41;10;4
2024-10-09;4530,2080000000005;Norte;28,4;68,5;18669345;False;2;9;41;10;4
2024-10-09;26615,667999999998;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;2;9;41;10;4
2024-10-09;7568,456;Sul;20,0;75,7;31113021;False;2;9;41;10;4
2024-10-10;8590,046;Nordeste;27,6;60,1;57112096;False;3;10;41;10;4
2024-10-10;4623,473;Norte;28,4;68,5;18669345;False;3;10;41;10;4
2024-10-10;25437,215;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;3;10;41;10;4
2024-10-10;7356,635;Sul;20,0;75,7;31113021;False;3;10;41;10;4
2024-10-11;8354,886999999999;Nordeste;27,6;60,1;57112096;False;4;11;41;10;4
2024-10-11;4578,611;Norte;28,4;68,5;18669345;False;4;11;41;10;4
2024-10-11;23977,268;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;4;11;41;10;4
2024-10-11;7255,252;Sul;20,0;75,7;31113021;False;4;11;41;10;4
2024-10-12;7468,46;Nordeste;27,6;60,1;57112096;True;5;12;41;10;4
2024-10-12;4141,453;Norte;28,4;68,5;18669345;True;5;12;41;10;4
2024-10-12;20867,008;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;True;5;12;41;10;4
2024-10-12;5301,7;Sul;20,0;75,7;31113021;True;5;12;41;10;4
2024-10-13;7399,05;Nordeste;27,6;60,1;57112096;False;6;13;41;10;4
2024-10-13;3954,7639999999997;Norte;28,4;68,5;18669345;False;6;13;41;10;4
2024-10-13;20155,626;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;6;13;41;10;4
2024-10-13;4930,224;Sul;20,0;75,7;31113021;False;6;13;41;10;4
2024-10-14;8397,312;Nordeste;27,6;60,1;57112096;False;0;14;42;10;4
2024-10-14;4406,721;Norte;28,4;68,5;18669345;False;0;14;42;10;4
2024-10-14;23309,503;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;0;14;42;10;4
2024-10-14;6497,495;Sul;20,0;75,7;31113021;False;0;14;42;10;4
2024-10-15;8324,745;Nordeste;27,6;60,1;57112096;False;1;15;42;10;4
2024-10-15;4405,522;Norte;28,4;68,5;18669345;False;1;15;42;10;4
2024-10-15;23877,41;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;1;15;42;10;4
2024-10-15;7063,923000000001;Sul;20,0;75,7;31113021;False;1;15;42;10;4
2024-10-16;8389,223;Nordeste;27,6;60,1;57112096;False;2;16;42;10;4
2024-10-16;4287,352;Norte;28,4;68,5;18669345;False;2;16;42;10;4
2024-10-16;24522,736;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;2;16;42;10;4
2024-10-16;6618,8060000000005;Sul;20,0;75,7;31113021;False;2;16;42;10;4
2024-10-17;8340,174;Nordeste;27,6;60,1;57112096;False;3;17;42;10;4
2024-10-17;4268,497;Norte;28,4;68,5;18669345;False;3;17;42;10;4
2024-10-17;24996,804;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;3;17;42;10;4
2024-10-17;6777,946;Sul;20,0;75,7;31113021;False;3;17;42;10;4
2024-10-18;8173,153;Nordeste;27,6;60,1;57112096;False;4;18;42;10;4
2024-10-18;4307,492;Norte;28,4;68,5;18669345;False;4;18;42;10;4
2024-10-18;25000,222999999998;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;4;18;42;10;4
2024-10-18;7259,262;Sul;20,0;75,7;31113021;False;4;18;42;10;4
2024-10-19;7450,224;Nordeste;27,6;60,1;57112096;False;5;19;42;10;4
2024-10-19;4146,1720000000005;Norte;28,4;68,5;18669345;False;5;19;42;10;4
2024-10-19;22216,417;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;5;19;42;10;4
2024-10-19;6105,677000000001;Sul;20,0;75,7;31113021;False;5;19;42;10;4
2024-10-20;7045,788;Nordeste;27,6;60,1;57112096;False;6;20;42;10;4
2024-10-20;4015,361;Norte;28,4;68,5;18669345;False;6;20;42;10;4
2024-10-20;19982,078999999998;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;6;20;42;10;4
2024-10-20;5128,809;Sul;20,0;75,7;31113021;False;6;20;42;10;4
2024-10-21;7856,749;Nordeste;27,6;60,1;57112096;False;0;21;43;10;4
2024-10-21;4385,029;Norte;28,4;68,5;18669345;False;0;21;43;10;4
2024-10-21;22626,659;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;0;21;43;10;4
2024-10-21;6897,9439999999995;Sul;20,0;75,7;31113021;False;0;21;43;10;4
2024-10-22;7936,789;Nordeste;27,6;60,1;57112096;False;1;22;43;10;4
2024-10-22;4140,425;Norte;28,4;68,5;18669345;False;1;22;43;10;4
2024-10-22;24055,292999999998;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;1;22;43;10;4
2024-10-22;7919,139;Sul;20,0;75,7;31113021;False;1;22;43;10;4
2024-10-23;8014,704;Nordeste;27,6;60,1;57112096;False;2;23;43;10;4
2024-10-23;4345,583;Norte;28,4;68,5;18669345;False;2;23;43;10;4
2024-10-23;25371,778;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;2;23;43;10;4
2024-10-23;8331,298999999999;Sul;20,0;75,7;31113021;False;2;23;43;10;4
2024-10-24;8206,494;Nordeste;27,6;60,1;57112096;False;3;24;43;10;4
2024-10-24;4487,184;Norte;28,4;68,5;18669345;False;3;24;43;10;4
2024-10-24;25117,474000000002;Sudeste/Centro-Oeste;24,200731393894902;67,85007933538166;105689288;False;3;24;43;10;4
2024-10-24;7928,023;Sul;20,0;75,7;31113021;False;3;24;43;10;4
2024-11-01;8161,284;Nordeste;27,5;63,4;57112096;False;4;1;44;11;4
2024-11-01;4214,795;Norte;27,5;75,3;18669345;False;4;1;44;11;4
2024-11-01;23174,056;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;4;1;44;11;4
2024-11-01;7349,236;Sul;21,7;75,0;31113021;False;4;1;44;11;4
2024-11-02;7379,437;Nordeste;27,5;63,4;57112096;True;5;2;44;11;4
2024-11-02;4058,379;Norte;27,5;75,3;18669345;True;5;2;44;11;4
2024-11-02;21494,897;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;True;5;2;44;11;4
2024-11-02;7051,822;Sul;21,7;75,0;31113021;True;5;2;44;11;4
2024-11-03;7189,1410000000005;Nordeste;27,5;63,4;57112096;False;6;3;44;11;4
2024-11-03;4123,869;Norte;27,5;75,3;18669345;False;6;3;44;11;4
2024-11-03;20855,649;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;6;3;44;11;4
2024-11-03;6497,977;Sul;21,7;75,0;31113021;False;6;3;44;11;4
2024-11-04;8037,34;Nordeste;27,5;63,4;57112096;False;0;4;45;11;4
2024-11-04;4339,342;Norte;27,5;75,3;18669345;False;0;4;45;11;4
2024-11-04;23826,143;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;0;4;45;11;4
2024-11-04;7661,502;Sul;21,7;75,0;31113021;False;0;4;45;11;4
2024-11-05;8275,577;Nordeste;27,5;63,4;57112096;False;1;5;45;11;4
